age,taille,poids,sport_licence,niveau_etude,region,smoker,nationalité_francaise,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret
44,170.3,77.3,non,0,Bretagne,non,non,2,216.3,4565,3.0,3.0,0.39,2024-07-14,776.0,5000.0,500.0
20,176.1,54.8,non,4,Auvergne-Rhône-Alpes,oui,oui,0,375.9,3005,3.0,2.5068201193520885,0.83,2020-09-06,321.0,5000.0,500.0
59,160.9,67.6,oui,4,Île-de-France,non,oui,1,330.7,3099,3.0,1.0,0.59,2022-04-28,574.7797217537943,5000.0,14140.803187309057
64,173.3,86.0,oui,5,Auvergne-Rhône-Alpes,non,oui,3,68.8,914,6.0,3.0,0.47,2021-12-26,574.7797217537943,5306.473283539622,24001.844886738643
70,169.9,50.3,oui,8,Normandie,non,oui,4,48.3,2401,6.0,2.5068201193520885,0.78,2021-03-15,574.7797217537943,5000.0,27117.862114470667
39,183.6,62.6,non,8,Provence-Alpes-Côte d’Azur,oui,oui,2,152.6,2761,6.0,2.5068201193520885,0.62,2020-07-20,574.7797217537943,5306.473283539622,14897.19427181765
44,157.2,86.5,oui,0,Corse,oui,oui,0,204.8,2863,3.0,3.0,0.44,2025-04-30,415.0,5306.473283539622,500.0
32,183.2,69.4,non,7,Île-de-France,non,non,3,290.8,1908,0.0,2.5068201193520885,0.68,2025-03-10,785.0,5306.473283539622,500.0
44,163.5,104.4,oui,0,Corse,non,oui,3,209.8,3164,6.0,3.0,0.09,2025-01-28,574.7797217537943,5000.0,6225.766191127937
46,173.2,61.3,oui,7,Occitanie,oui,oui,2,229.0,3831,3.0,3.0,0.78,2022-11-11,711.0,5000.0,25297.724454599283
49,170.4,40.3,oui,5,Auvergne-Rhône-Alpes,non,oui,2,303.6,1564,2.0,2.5068201193520885,0.44,2024-12-03,574.7797217537943,5306.473283539622,12508.063991463983
23,161.9,71.2,oui,8,Occitanie,oui,non,2,267.8,2359,2.0,2.5068201193520885,0.38,2021-01-05,574.7797217537943,5306.473283539622,500.0
30,182.3,45.9,oui,8,Île-de-France,non,non,1,324.5,3713,0.0,2.5068201193520885,0.42,2024-03-28,574.7797217537943,5306.473283539622,14596.771579828895
67,169.9,66.0,oui,8,Provence-Alpes-Côte d’Azur,non,oui,3,303.3,3301,6.0,2.5068201193520885,0.95,2021-11-06,388.0,5000.0,31463.24019398661
32,159.2,64.7,non,4,Île-de-France,non,oui,2,149.2,3341,3.0,2.5068201193520885,0.87,2024-11-26,574.7797217537943,5306.473283539622,18246.32267257345
28,167.9,71.7,oui,5,Auvergne-Rhône-Alpes,non,non,0,335.4,2623,2.0,2.5068201193520885,0.64,2023-04-01,574.7797217537943,5000.0,500.0
36,176.3,69.9,non,4,Bretagne,non,non,2,325.8,3218,3.0,2.5068201193520885,0.66,2022-03-25,574.7797217537943,5000.0,500.0
73,166.7,73.2,oui,0,Corse,non,oui,2,449.4,2317,0.0,5.0,0.97,2022-10-19,314.0,5306.473283539622,500.0
61,183.2,91.5,non,8,Occitanie,oui,non,1,355.1,1815,3.0,2.5068201193520885,0.01,2022-11-06,574.7797217537943,5000.0,500.0
18,182.7,61.2,oui,8,Auvergne-Rhône-Alpes,oui,oui,0,329.5,3115,3.0,1.0,0.83,2020-11-26,731.0,5306.473283539622,16661.638964264424
33,172.6,68.3,oui,0,Provence-Alpes-Côte d’Azur,non,oui,3,116.5,610,2.0,1.0,0.4,2023-10-25,783.0,5000.0,7155.835476977452
50,174.3,60.8,non,8,Provence-Alpes-Côte d’Azur,non,oui,4,225.5,3353,3.0,1.0,0.67,2024-07-28,574.7797217537943,5306.473283539622,51183.9307858973
26,157.8,71.8,non,5,Provence-Alpes-Côte d’Azur,non,oui,3,285.4,500,3.0,0.0,0.54,2023-06-05,574.7797217537943,5000.0,20389.702527203128
60,170.8,80.4,oui,5,Corse,non,oui,-2,266.7,3082,3.0,2.5068201193520885,0.13,2024-11-25,574.7797217537943,5306.473283539622,500.0
37,172.3,56.6,oui,8,Provence-Alpes-Côte d’Azur,non,non,3,179.8,573,0.0,2.5068201193520885,0.64,2023-10-01,332.0,5000.0,876.780095314953
59,164.8,70.4,non,0,Bretagne,non,non,0,22.3,1042,6.0,4.0,0.82,2024-03-29,574.7797217537943,5000.0,500.0
70,169.5,85.9,non,7,Hauts-de-France,non,oui,0,450.7,3738,3.0,2.5068201193520885,0.87,2021-08-23,736.0,5306.473283539622,18260.518447599607
19,173.6,67.4,non,5,Bretagne,oui,non,1,238.4,3218,0.0,2.5068201193520885,0.35,2024-01-20,591.0,5000.0,500.0
38,176.5,86.3,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,0,234.0,2237,3.0,2.5068201193520885,0.74,2024-04-24,816.0,5000.0,7423.310685277828
39,162.8,107.2,non,4,Hauts-de-France,non,oui,2,122.7,500,3.0,2.5068201193520885,0.54,2022-03-06,565.0,5306.473283539622,500.0
52,177.0,62.0,oui,8,Normandie,oui,oui,0,340.1,2097,3.0,2.5068201193520885,0.36,2023-04-26,574.7797217537943,5000.0,500.0
41,164.1,67.6,oui,8,Corse,non,non,2,246.6,2482,2.0,2.5068201193520885,0.91,2024-12-24,574.7797217537943,5306.473283539622,6487.013127520437
59,174.5,66.5,non,7,Auvergne-Rhône-Alpes,non,non,0,34.3,4842,0.0,2.0,0.46,2020-07-10,374.0,5306.473283539622,500.0
71,185.4,53.1,oui,8,Normandie,non,oui,3,415.6,5504,3.0,2.5068201193520885,0.25,2022-03-02,505.0,5306.473283539622,43546.94922669024
71,159.3,70.9,non,5,Provence-Alpes-Côte d’Azur,oui,oui,4,250.4,5487,3.0,2.5068201193520885,0.9,2022-12-30,403.0,5000.0,26808.05068991396
37,185.8,60.3,oui,5,Corse,oui,oui,1,204.8,2221,3.0,2.5068201193520885,0.73,2023-07-19,574.7797217537943,5306.473283539622,500.0
46,144.6,92.6,oui,7,Hauts-de-France,oui,oui,1,180.9,1466,3.0,2.5068201193520885,0.09,2021-07-15,574.7797217537943,5306.473283539622,773.0318210254284
24,189.5,78.5,oui,0,Île-de-France,oui,oui,3,215.2,1468,2.0,5.0,0.87,2020-01-04,574.7797217537943,5306.473283539622,1346.918895457166
43,165.2,107.1,non,7,Hauts-de-France,oui,oui,2,201.0,2271,3.0,2.5068201193520885,0.29,2020-10-22,566.0,5306.473283539622,2013.2307765276464
69,162.5,81.5,oui,4,Hauts-de-France,oui,oui,1,218.7,2974,3.0,2.0,0.29,2020-05-30,331.0,5306.473283539622,500.0
27,176.6,47.1,non,7,Occitanie,non,oui,1,197.8,500,2.0,5.0,0.73,2024-12-19,519.0,5000.0,5379.915394516881
55,179.6,69.8,non,0,Bretagne,non,non,3,103.8,1604,3.0,0.0,0.86,2024-09-11,567.0,5306.473283539622,500.0
51,172.1,81.4,oui,4,Hauts-de-France,oui,non,1,123.7,2632,2.0,2.5068201193520885,0.4,2022-06-03,574.7797217537943,5000.0,500.0
42,190.5,76.1,oui,8,Auvergne-Rhône-Alpes,oui,non,1,23.8,3400,0.0,1.0,0.88,2021-02-16,417.0,5306.473283539622,500.0
18,159.8,80.5,non,8,Auvergne-Rhône-Alpes,non,oui,2,305.0,500,2.0,2.5068201193520885,0.52,2022-12-12,818.0,5306.473283539622,17932.386264865647
72,170.9,58.0,non,7,Corse,non,non,2,99.7,3649,0.0,4.0,0.29,2020-11-18,434.0,5306.473283539622,500.0
22,145.9,74.0,oui,5,Auvergne-Rhône-Alpes,non,non,1,358.1,1880,2.0,2.5068201193520885,0.4,2023-03-13,344.0,5306.473283539622,500.0
43,164.3,79.1,non,8,Bretagne,oui,oui,1,289.2,3597,0.0,2.5068201193520885,0.3,2020-01-20,574.7797217537943,5000.0,6056.025708934992
46,176.7,73.7,oui,5,Normandie,non,oui,0,267.6,4799,0.0,2.5068201193520885,0.5,2020-11-27,574.7797217537943,5306.473283539622,16471.52797137191
55,183.6,65.7,oui,8,Bretagne,oui,oui,0,153.0,3467,6.0,0.0,0.81,2024-07-14,706.0,5000.0,19557.22101996499
43,170.2,71.4,non,0,Île-de-France,non,non,2,269.0,4316,0.0,4.0,0.24,2021-11-25,492.0,5000.0,500.0
67,162.0,75.8,non,0,Bretagne,oui,non,1,240.1,1932,6.0,2.5068201193520885,0.97,2024-11-03,300.0,5000.0,500.0
24,177.3,64.7,non,5,Île-de-France,oui,non,0,139.9,500,6.0,0.0,0.51,2021-03-28,797.0,5000.0,500.0
48,171.1,70.1,oui,7,Bretagne,non,oui,1,154.2,1775,3.0,2.5068201193520885,0.16,2020-01-03,574.7797217537943,5000.0,20693.192357784523
70,177.0,77.6,non,0,Auvergne-Rhône-Alpes,oui,non,1,40.8,3079,3.0,2.5068201193520885,0.47,2022-01-07,574.7797217537943,5306.473283539622,500.0
19,166.9,53.0,oui,0,Occitanie,non,non,2,357.0,3600,3.0,2.5068201193520885,0.28,2023-01-08,541.0,5306.473283539622,500.0
72,160.1,70.8,oui,5,Occitanie,non,non,3,391.9,1722,3.0,2.5068201193520885,0.1,2023-04-25,574.7797217537943,5000.0,500.0
37,168.8,57.1,oui,5,Île-de-France,oui,non,1,140.6,2514,2.0,2.5068201193520885,0.3,2023-12-21,847.0,5000.0,500.0
54,156.8,78.1,non,0,Occitanie,non,oui,4,247.3,1843,3.0,2.5068201193520885,0.8,2020-08-10,745.0,5000.0,19237.014576616668
70,175.7,58.2,non,0,Bretagne,non,oui,2,225.5,1752,3.0,4.0,0.81,2022-01-20,574.7797217537943,5306.473283539622,2483.859870703443
42,149.0,78.1,non,5,Occitanie,oui,oui,1,286.5,500,0.0,2.5068201193520885,0.11,2021-05-30,848.0,5000.0,500.0
29,166.7,77.9,oui,4,Occitanie,non,non,2,321.0,1716,3.0,4.0,0.57,2023-12-02,574.7797217537943,5000.0,500.0
22,169.3,70.7,oui,4,Bretagne,oui,oui,3,176.1,1684,0.0,2.5068201193520885,0.68,2021-10-22,574.7797217537943,5306.473283539622,15330.834189598956
69,164.6,65.4,oui,5,Corse,oui,oui,1,343.8,662,3.0,2.5068201193520885,0.35,2021-05-20,406.0,5000.0,500.0
56,173.1,72.6,non,4,Corse,non,non,1,250.7,1964,3.0,2.5068201193520885,0.36,2021-09-26,574.7797217537943,5306.473283539622,500.0
36,175.9,68.2,oui,4,Normandie,non,non,1,252.4,1182,6.0,2.5068201193520885,0.65,2022-04-30,507.0,5306.473283539622,500.0
75,165.6,65.7,oui,7,Hauts-de-France,oui,non,2,370.2,1787,0.0,0.0,0.21,2022-12-25,340.0,5000.0,500.0
72,172.2,58.3,oui,8,Auvergne-Rhône-Alpes,non,oui,0,282.8,2558,6.0,4.0,0.31,2024-03-20,574.7797217537943,5000.0,20869.65148726467
71,178.6,79.1,oui,8,Occitanie,oui,oui,1,216.3,2658,2.0,2.5068201193520885,0.05,2021-08-11,574.7797217537943,5000.0,16054.404513850555
58,181.0,40.3,non,4,Hauts-de-France,non,oui,1,160.3,3498,0.0,0.0,0.94,2021-05-14,512.0,5306.473283539622,500.0
44,159.4,53.2,non,4,Bretagne,oui,non,3,-11.1,3612,3.0,2.5068201193520885,0.65,2023-12-22,574.7797217537943,5306.473283539622,500.0
72,184.5,74.8,oui,8,Provence-Alpes-Côte d’Azur,oui,oui,0,261.1,2577,3.0,2.5068201193520885,0.52,2020-05-28,413.0,5306.473283539622,9158.472652361032
49,196.1,66.7,non,7,Île-de-France,oui,oui,2,325.4,3693,3.0,5.0,0.64,2024-02-12,574.7797217537943,5306.473283539622,17428.767628658694
51,175.8,82.8,oui,8,Île-de-France,oui,oui,4,239.6,2345,2.0,0.0,0.24,2022-06-03,574.7797217537943,5000.0,24641.460418419367
22,164.5,72.6,non,0,Île-de-France,oui,non,1,294.8,4056,6.0,2.5068201193520885,0.69,2024-03-20,574.7797217537943,5000.0,500.0
22,165.0,91.1,oui,8,Corse,non,oui,1,234.8,3816,6.0,4.0,0.09,2023-05-01,707.0,5306.473283539622,24516.770598095045
45,165.2,65.7,oui,5,Provence-Alpes-Côte d’Azur,oui,non,1,230.1,2800,2.0,2.5068201193520885,0.35,2021-11-29,574.7797217537943,5306.473283539622,500.0
64,182.3,67.4,oui,4,Auvergne-Rhône-Alpes,non,oui,4,272.2,1030,0.0,4.0,0.21,2021-10-08,761.0,5306.473283539622,33879.53597724894
71,158.7,85.2,non,5,Bretagne,oui,oui,0,43.8,2506,3.0,2.5068201193520885,0.88,2021-06-30,507.0,5000.0,500.0
72,184.7,72.5,oui,4,Hauts-de-France,non,oui,3,199.5,4069,3.0,5.0,0.73,2021-12-05,574.7797217537943,5306.473283539622,26639.82173082332
48,167.0,76.4,oui,7,Auvergne-Rhône-Alpes,oui,oui,3,180.3,1671,6.0,2.5068201193520885,0.94,2024-03-12,574.7797217537943,5306.473283539622,19037.704881286143
43,159.4,57.5,non,7,Normandie,oui,oui,1,345.5,4924,6.0,2.0,0.11,2022-03-01,574.7797217537943,5000.0,16283.968628048193
23,186.1,54.1,oui,4,Île-de-France,oui,oui,0,299.7,2618,6.0,2.5068201193520885,0.42,2025-01-14,579.0,5306.473283539622,15234.199668109151
33,184.8,52.0,oui,7,Provence-Alpes-Côte d’Azur,non,oui,1,267.3,2860,2.0,2.5068201193520885,0.72,2021-04-11,515.0,5306.473283539622,21544.082685169345
73,154.3,58.9,non,5,Provence-Alpes-Côte d’Azur,oui,oui,1,292.2,2278,3.0,3.0,0.15,2021-04-18,662.0,5000.0,500.0
69,177.3,94.9,oui,0,Auvergne-Rhône-Alpes,oui,non,0,99.8,500,2.0,2.5068201193520885,0.62,2023-04-22,734.0,5000.0,500.0
58,174.7,91.6,non,7,Corse,oui,non,1,308.0,2677,3.0,2.0,0.87,2021-06-14,574.7797217537943,5306.473283539622,500.0
33,158.3,63.5,non,0,Normandie,non,oui,2,410.2,1462,3.0,2.5068201193520885,0.24,2023-10-31,574.7797217537943,5000.0,5095.064845241398
38,182.6,57.9,non,5,Corse,oui,non,1,348.2,2407,2.0,2.5068201193520885,0.58,2021-06-25,574.7797217537943,5306.473283539622,500.0
41,180.0,80.1,non,8,Occitanie,oui,non,3,127.6,500,3.0,2.5068201193520885,0.61,2022-07-31,574.7797217537943,5000.0,500.0
73,174.6,69.4,non,5,Provence-Alpes-Côte d’Azur,non,oui,3,110.4,3571,2.0,2.5068201193520885,0.08,2024-07-05,460.0,5000.0,18691.1416906156
61,163.2,79.5,oui,0,Bretagne,oui,oui,4,200.1,1235,6.0,2.5068201193520885,0.31,2022-10-30,574.7797217537943,5306.473283539622,7523.007350799133
61,168.5,61.4,non,8,Île-de-France,oui,non,1,247.0,1290,2.0,2.5068201193520885,0.94,2021-05-20,574.7797217537943,5000.0,500.0
54,165.1,74.3,oui,5,Bretagne,oui,non,0,172.3,2947,6.0,2.5068201193520885,0.55,2021-05-26,554.0,5306.473283539622,500.0
61,184.6,103.0,non,7,Bretagne,oui,non,2,164.5,3009,2.0,3.0,0.51,2025-03-13,441.0,5306.473283539622,500.0
57,185.2,45.8,non,7,Normandie,oui,oui,1,202.7,2559,0.0,2.5068201193520885,0.87,2025-05-05,815.0,5306.473283539622,2738.3669929871007
63,169.7,53.1,non,4,Provence-Alpes-Côte d’Azur,non,oui,0,245.6,3587,2.0,4.0,0.43,2020-12-11,574.7797217537943,5306.473283539622,7001.673152657505
33,195.9,64.6,oui,8,Bretagne,oui,non,1,244.8,2630,3.0,4.0,0.4,2024-02-01,574.7797217537943,5000.0,500.0
47,176.8,50.9,non,4,Hauts-de-France,non,oui,2,242.9,4500,3.0,2.5068201193520885,0.6,2024-10-22,574.7797217537943,5306.473283539622,21227.16691324529
61,152.7,29.4,oui,5,Normandie,non,non,6,198.6,3326,3.0,2.5068201193520885,0.7,2023-06-18,498.0,5000.0,11712.805643697286
32,171.3,79.4,oui,0,Provence-Alpes-Côte d’Azur,non,oui,3,237.3,2134,3.0,4.0,0.57,2020-08-05,303.0,5306.473283539622,13377.295538873988
75,177.5,51.6,oui,4,Provence-Alpes-Côte d’Azur,non,oui,3,158.1,3967,2.0,2.5068201193520885,0.38,2022-09-23,574.7797217537943,5306.473283539622,43643.44758057461
51,158.9,59.6,oui,8,Provence-Alpes-Côte d’Azur,oui,oui,1,50.3,4437,3.0,1.0,0.0,2022-12-07,574.7797217537943,5306.473283539622,21782.477357284577
55,160.6,71.8,oui,7,Occitanie,non,oui,0,162.3,3853,3.0,2.5068201193520885,0.31,2023-08-14,574.7797217537943,5000.0,20375.395364388816
44,173.3,103.4,oui,8,Provence-Alpes-Côte d’Azur,oui,non,3,360.1,782,3.0,0.0,0.88,2024-09-20,425.0,5306.473283539622,500.0
47,163.8,79.9,non,7,Hauts-de-France,oui,oui,3,302.6,3124,3.0,5.0,0.41,2022-12-05,844.0,5306.473283539622,18146.00330657037
61,159.2,60.5,oui,4,Auvergne-Rhône-Alpes,non,oui,1,363.9,1250,0.0,2.5068201193520885,0.04,2021-07-09,574.7797217537943,5000.0,15690.6803046965
72,174.5,60.8,oui,0,Auvergne-Rhône-Alpes,non,oui,2,99.2,3456,6.0,0.0,0.98,2021-03-20,647.0,5000.0,16551.774845537584
25,141.2,56.8,oui,5,Normandie,non,oui,1,384.6,3874,6.0,2.0,0.06,2023-02-28,574.7797217537943,5000.0,15454.26640666263
34,181.5,57.4,oui,0,Occitanie,oui,oui,1,202.5,3640,3.0,2.5068201193520885,0.19,2023-03-18,574.7797217537943,5000.0,6627.748761499138
71,185.4,97.1,non,7,Provence-Alpes-Côte d’Azur,oui,oui,5,162.4,3844,3.0,2.5068201193520885,0.37,2023-01-21,509.0,5306.473283539622,34413.12824104422
51,179.6,77.2,oui,7,Auvergne-Rhône-Alpes,non,non,1,290.0,5165,0.0,0.0,0.81,2023-11-18,808.0,5306.473283539622,14427.824148136217
59,166.3,80.2,non,5,Bretagne,non,oui,-1,136.5,500,3.0,4.0,0.07,2024-07-02,574.7797217537943,5000.0,500.0
47,183.8,92.0,oui,8,Hauts-de-France,non,oui,2,301.2,3972,3.0,2.5068201193520885,0.25,2022-05-07,574.7797217537943,5000.0,29512.604056932523
59,169.9,51.1,non,4,Île-de-France,oui,non,3,197.8,814,2.0,2.5068201193520885,0.64,2021-03-18,344.0,5306.473283539622,500.0
30,161.4,79.9,non,0,Bretagne,non,non,1,129.8,1666,6.0,2.5068201193520885,0.78,2020-11-30,494.0,5000.0,500.0
48,153.4,69.1,oui,7,Hauts-de-France,oui,oui,1,97.2,2128,3.0,2.5068201193520885,0.77,2025-03-18,482.0,5306.473283539622,1001.2519005416746
55,179.8,89.9,oui,0,Normandie,non,oui,0,211.6,2495,3.0,0.0,0.73,2021-05-11,574.7797217537943,5306.473283539622,500.0
38,155.5,99.8,oui,8,Occitanie,non,non,1,247.9,2396,3.0,2.0,0.29,2023-10-21,758.0,5000.0,500.0
74,179.0,73.1,non,4,Corse,oui,oui,2,292.6,3443,3.0,2.5068201193520885,0.52,2022-05-09,587.0,5306.473283539622,500.0
28,176.6,87.0,non,7,Auvergne-Rhône-Alpes,non,oui,3,136.0,5170,0.0,0.0,0.48,2020-11-01,574.7797217537943,5000.0,21867.17944008159
70,171.8,70.7,non,0,Provence-Alpes-Côte d’Azur,non,non,0,264.3,500,3.0,2.5068201193520885,0.11,2022-04-26,574.7797217537943,5306.473283539622,500.0
74,173.1,58.0,oui,8,Occitanie,oui,oui,0,117.7,1474,0.0,1.0,0.49,2023-03-18,719.0,5306.473283539622,14578.46342780158
48,164.9,72.6,non,7,Hauts-de-France,non,oui,1,173.6,1932,3.0,1.0,0.11,2022-06-03,574.7797217537943,5000.0,3897.056149029313
24,157.6,51.4,non,4,Provence-Alpes-Côte d’Azur,oui,non,3,294.2,4542,6.0,4.0,0.69,2025-01-01,574.7797217537943,5306.473283539622,500.0
52,167.3,68.6,non,8,Île-de-France,non,oui,3,86.8,4771,0.0,2.5068201193520885,0.02,2024-06-26,574.7797217537943,5000.0,39133.89715741784
49,165.3,91.8,non,0,Hauts-de-France,oui,oui,1,240.5,1744,3.0,3.0,0.96,2025-05-16,402.0,5306.473283539622,500.0
23,176.7,84.8,oui,7,Normandie,non,oui,-1,310.8,3168,0.0,2.5068201193520885,0.1,2022-01-08,396.0,5000.0,7759.233395144061
18,163.3,81.5,non,7,Corse,oui,non,1,250.2,1336,6.0,2.5068201193520885,0.34,2023-04-24,574.7797217537943,5000.0,500.0
32,165.3,51.9,non,5,Corse,non,oui,1,180.0,2449,3.0,4.0,0.15,2021-07-13,611.0,5306.473283539622,2474.3989784359687
22,174.3,95.4,oui,7,Bretagne,non,non,1,182.3,2367,6.0,2.5068201193520885,0.69,2020-08-21,590.0,5000.0,3188.4605795401485
54,184.4,37.0,oui,5,Corse,oui,oui,2,381.5,500,6.0,2.0,0.8,2025-06-06,814.0,5000.0,500.0
25,171.6,71.5,non,8,Normandie,non,non,3,214.5,2853,6.0,2.5068201193520885,0.88,2025-03-18,739.0,5306.473283539622,3438.5920728762267
33,166.8,65.7,oui,0,Auvergne-Rhône-Alpes,oui,non,4,274.0,1871,0.0,5.0,0.35,2021-10-31,574.7797217537943,5000.0,500.0
29,156.5,83.6,oui,8,Occitanie,non,non,2,311.9,3952,3.0,2.5068201193520885,0.98,2020-08-13,395.0,5306.473283539622,6825.171190255991
19,183.0,42.4,non,4,Provence-Alpes-Côte d’Azur,oui,oui,1,120.5,2735,3.0,3.0,0.16,2021-06-23,590.0,5000.0,500.0
75,162.2,51.3,oui,5,Provence-Alpes-Côte d’Azur,oui,non,1,587.3,4154,6.0,2.0,0.29,2024-01-15,574.7797217537943,5306.473283539622,500.0
70,158.2,82.8,non,8,Île-de-France,oui,non,1,113.0,2870,3.0,2.0,0.33,2021-10-20,547.0,5000.0,500.0
23,171.8,67.8,non,8,Corse,oui,oui,0,130.5,2078,2.0,2.5068201193520885,0.49,2020-09-20,574.7797217537943,5306.473283539622,500.0
64,170.4,64.8,non,4,Provence-Alpes-Côte d’Azur,oui,oui,1,220.3,1378,3.0,5.0,0.77,2022-06-27,574.7797217537943,5000.0,2880.5582056191074
65,169.4,48.6,non,0,Provence-Alpes-Côte d’Azur,non,non,0,235.3,1912,3.0,5.0,0.26,2024-06-18,574.7797217537943,5000.0,500.0
31,177.9,73.4,non,4,Corse,non,non,5,261.0,2412,3.0,2.5068201193520885,0.14,2024-10-30,451.0,5306.473283539622,500.0
38,161.5,72.9,non,4,Provence-Alpes-Côte d’Azur,non,non,3,216.5,1287,6.0,2.5068201193520885,0.69,2024-07-31,678.0,5306.473283539622,500.0
30,185.1,68.2,oui,5,Hauts-de-France,non,oui,0,511.1,1545,0.0,4.0,0.8,2021-01-25,839.0,5000.0,10949.690925634568
43,172.0,68.3,oui,0,Occitanie,oui,oui,1,307.1,3114,3.0,3.0,0.25,2023-01-21,574.7797217537943,5000.0,500.0
65,184.1,62.9,non,8,Hauts-de-France,non,oui,2,207.4,3154,0.0,2.5068201193520885,0.98,2025-02-09,574.7797217537943,5000.0,28968.667746537783
64,165.0,83.3,non,4,Corse,oui,oui,1,448.8,1927,6.0,2.5068201193520885,0.78,2025-01-15,787.0,5306.473283539622,500.0
27,152.0,98.2,oui,7,Hauts-de-France,non,non,1,261.8,500,2.0,2.5068201193520885,0.25,2021-02-19,611.0,5306.473283539622,500.0
37,160.1,70.7,oui,7,Auvergne-Rhône-Alpes,oui,oui,2,366.0,5520,3.0,2.5068201193520885,0.65,2024-05-29,378.0,5000.0,13305.867680876376
37,179.1,51.9,non,7,Provence-Alpes-Côte d’Azur,oui,non,1,118.9,2283,0.0,4.0,0.72,2025-05-14,631.0,5000.0,500.0
66,165.0,63.8,oui,8,Occitanie,non,oui,1,283.6,3694,6.0,1.0,0.31,2022-07-05,574.7797217537943,5306.473283539622,35300.66375081518
37,162.4,55.2,non,8,Hauts-de-France,non,non,3,246.7,2906,0.0,2.5068201193520885,0.0,2025-02-22,574.7797217537943,5000.0,6985.057913563094
29,164.9,56.8,non,5,Normandie,oui,non,3,247.0,2050,0.0,1.0,0.73,2025-05-18,574.7797217537943,5000.0,500.0
51,181.7,42.8,non,4,Corse,non,non,3,222.9,2453,6.0,2.5068201193520885,0.89,2021-09-04,441.0,5306.473283539622,500.0
64,177.0,55.0,non,7,Île-de-France,non,oui,3,398.1,1645,0.0,2.5068201193520885,0.03,2023-05-30,574.7797217537943,5306.473283539622,26997.82595935288
73,166.7,88.9,oui,0,Île-de-France,oui,oui,1,231.2,2642,2.0,0.0,0.78,2025-06-09,838.0,5306.473283539622,10475.661388723836
43,172.2,70.7,oui,5,Hauts-de-France,oui,oui,2,136.1,1923,3.0,2.5068201193520885,0.41,2024-07-15,574.7797217537943,5306.473283539622,500.0
21,179.1,49.9,oui,4,Corse,oui,oui,4,257.0,2099,2.0,1.0,0.32,2020-09-18,574.7797217537943,5306.473283539622,11404.561516999738
74,161.8,67.1,non,7,Auvergne-Rhône-Alpes,oui,non,4,182.8,3816,3.0,2.5068201193520885,0.7,2021-04-05,574.7797217537943,5306.473283539622,3671.6672491996
60,162.1,73.4,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,1,225.5,2587,3.0,3.0,0.91,2023-08-20,574.7797217537943,5306.473283539622,11510.750909030385
55,189.2,57.6,oui,8,Hauts-de-France,oui,oui,4,235.4,1295,3.0,1.0,0.84,2024-10-14,574.7797217537943,5306.473283539622,15242.241798304263
50,168.0,70.7,oui,8,Île-de-France,oui,oui,0,305.7,2011,0.0,2.5068201193520885,0.05,2021-06-12,574.7797217537943,5000.0,10193.953252174504
51,164.6,87.4,non,8,Bretagne,oui,oui,0,153.5,3726,6.0,0.0,0.07,2021-09-25,434.0,5000.0,20105.170740307636
74,156.6,68.3,non,0,Bretagne,oui,oui,1,121.8,3303,3.0,2.5068201193520885,0.53,2023-04-03,574.7797217537943,5306.473283539622,500.0
23,157.4,50.6,oui,5,Auvergne-Rhône-Alpes,non,oui,0,217.9,1307,6.0,2.5068201193520885,0.76,2022-06-06,415.0,5306.473283539622,8881.682644270213
20,185.1,53.4,oui,5,Bretagne,oui,non,3,167.6,3277,2.0,2.5068201193520885,0.95,2020-04-15,574.7797217537943,5000.0,500.0
58,176.4,63.9,oui,8,Normandie,non,non,2,126.2,1750,3.0,2.5068201193520885,0.49,2020-09-23,623.0,5306.473283539622,500.0
69,180.3,86.0,oui,4,Bretagne,oui,oui,1,289.3,3435,6.0,2.5068201193520885,0.55,2024-11-30,473.0,5000.0,18569.399732731377
53,173.4,94.2,oui,0,Auvergne-Rhône-Alpes,oui,non,2,243.5,1536,6.0,2.5068201193520885,0.94,2020-07-30,574.0,5306.473283539622,500.0
26,179.7,82.7,non,7,Île-de-France,oui,non,2,194.2,1492,2.0,2.5068201193520885,0.8,2024-08-16,538.0,5306.473283539622,500.0
50,157.6,67.7,oui,0,Normandie,oui,non,1,70.0,1901,3.0,1.0,0.39,2021-02-07,620.0,5000.0,500.0
29,167.9,68.5,oui,0,Occitanie,non,non,2,238.8,2287,3.0,1.0,0.45,2022-05-05,574.7797217537943,5306.473283539622,500.0
26,172.9,85.9,oui,5,Hauts-de-France,oui,non,1,317.0,2996,3.0,2.0,0.42,2020-08-25,574.7797217537943,5000.0,500.0
65,170.9,79.8,oui,5,Occitanie,non,oui,1,303.0,4493,3.0,2.5068201193520885,0.19,2024-03-30,394.0,5000.0,23796.608699445704
19,155.4,60.5,oui,5,Corse,oui,oui,1,320.9,904,3.0,2.5068201193520885,0.87,2020-03-20,572.0,5306.473283539622,500.0
24,179.0,54.8,oui,4,Occitanie,oui,oui,1,389.4,833,0.0,2.5068201193520885,0.72,2022-12-22,409.0,5306.473283539622,500.0
38,173.0,53.5,non,0,Provence-Alpes-Côte d’Azur,non,oui,0,138.7,500,3.0,2.0,0.32,2022-01-23,746.0,5306.473283539622,500.0
